RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID,REGION_dirty,ST_dirty,CIT_dirty,NATIVITY_dirty,RAC1P_dirty,RAC2P_dirty,POBP_dirty,WAOB_dirty
1,1,2,39,1,1,1,3,1,18,1,2333207,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2524949,2,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1124653,1,,,,,,,
1,2,3,24,1,1,1,5,1,24,1,1389631,,4,,,,,,
1,2,1,23,1,1,2,1,1,25,1,1338725,,33,,,,,,7
1,1,4,49,1,1,2,8,1,32,1,2977978,,,,,,,,
8,2,4,6,3,1,2,9,67,303,3,480931,,,,,7,,461,
2,2,3,22,1,1,2,7,2,22,1,1293870,,,,,,,,2
1,1,2,26,1,1,1,3,1,26,1,1516493,4,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,189749,,,,,,,,
1,1,2,19,1,1,2,4,1,34,1,1187149,,,,,,,,
6,1,3,21,1,1,2,6,59,18,1,1281710,,,,2,5,,,
1,1,1,36,1,1,1,2,1,36,1,2102793,,,,,,,,
9,1,4,4,1,1,1,8,68,4,1,56228,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,432131,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1079422,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2756154,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1602479,,,,,,,,
1,1,3,45,1,1,2,5,1,45,1,2568591,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1051244,,,,,,,,
9,1,3,40,3,1,2,7,68,303,3,2374738,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3201566,,,,2,,,,
9,2,4,4,1,1,2,8,68,4,1,83809,,,,,,,,
1,2,4,53,1,1,2,9,1,53,1,3157553,,,,,,,,
2,2,2,17,1,1,2,3,2,17,1,1020935,,,,,,,,
9,1,4,16,1,1,2,8,68,55,1,965475,,,,,,,,
1,1,4,8,1,1,2,8,1,18,1,593896,,,,2,,,166,
1,2,3,48,1,1,2,7,1,48,1,2848898,,,,2,,,,
1,2,3,48,1,1,1,7,1,39,1,2800569,,,,,,,,
2,1,3,48,1,1,2,7,2,12,1,2843960,,,,,,,,
9,1,2,55,1,1,2,3,68,49,1,3179871,,,,,,,,
9,2,1,23,1,1,2,1,68,9,1,1329519,,,,,,,,
1,2,4,53,1,1,2,9,1,48,1,3149479,,,,,,,,
6,1,4,6,1,1,2,9,43,6,1,514395,,,2,,,,,
1,1,4,49,1,1,2,8,1,49,1,2985334,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1625449,,,,2,,,,
9,2,4,6,1,1,2,9,68,6,1,427871,,,,,,,,
2,2,3,37,1,1,2,5,2,37,1,2145928,,,,,,,,
9,1,2,26,1,1,2,3,68,17,1,1526384,,,,,,,,
1,2,4,16,1,1,2,8,1,53,1,968923,,,,,,,,
9,1,4,49,1,1,2,8,68,49,1,2975386,9,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,270904,,,,,,,,
2,1,4,4,1,1,2,8,2,48,1,81192,,,,,,,,
1,2,4,6,1,1,2,9,1,40,1,394120,,,,,,,,
1,1,2,26,1,1,1,3,1,26,1,1575685,,,,,,,,
1,1,4,6,1,1,2,9,1,53,1,292894,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1533075,,,,,,,,
1,1,1,25,1,1,2,1,1,36,1,1408082,,,,,,,330,
9,2,4,6,1,1,2,9,68,6,1,380282,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,512476,,,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2754298,,,,,,,,
1,2,4,49,1,1,2,8,1,49,1,2958972,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2277217,,,,,,,,3
1,2,2,29,1,1,2,4,1,42,1,1665427,,,,,,,,
8,1,4,6,3,1,2,9,67,303,3,362683,,,,,,,,
1,1,2,27,1,1,2,4,1,55,1,1631813,,,,,,,,
9,1,3,48,1,1,2,7,68,35,1,2779749,,,,,,,,
1,2,3,24,1,1,2,5,1,11,1,1376635,,,,,,,,
1,2,1,42,1,1,1,2,1,42,1,2483095,,,,,,,,
1,2,3,37,1,1,2,5,1,49,1,2186622,,,,,,,,
1,1,4,41,1,1,2,9,1,41,1,2389613,,,,,,,,
1,2,3,5,1,1,2,7,1,5,1,153980,,,,,,,,2
1,1,4,8,1,1,2,8,1,48,1,586626,,,,,,,523,
1,1,2,20,1,1,1,4,1,39,1,1213081,,,,,,19,,
1,2,3,21,1,1,2,6,1,21,1,1247745,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,812033,,,,,,64,,
1,1,3,51,1,1,2,5,1,51,1,3000685,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,237267,,,,,,,,
1,1,3,5,1,1,1,7,1,40,1,144985,,,,,,,,
1,1,2,46,1,1,2,4,1,27,1,2623733,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1654495,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1130550,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2526698,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,1955140,,,,,,,,
1,2,3,13,1,1,2,5,1,19,1,897575,,,,,,27,,
1,1,1,36,1,1,1,2,1,17,1,2065701,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2446028,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,317999,,,,,,51,,
1,1,3,47,1,1,2,6,1,47,1,2692251,,,,,,,,
2,1,3,45,1,1,2,5,2,12,1,2587510,,,,,1,,,
1,1,3,51,1,1,1,5,1,51,1,2997597,,,,,,,,
8,2,1,44,1,1,2,1,67,44,1,2563428,,,,,,,,
2,2,3,48,1,1,2,7,2,48,1,2783446,,37,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2280402,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,371135,,,,,,,,2
1,2,3,37,1,1,2,5,1,37,1,2173142,,18,,,,,,
1,2,1,23,1,1,2,1,1,9,1,1336453,,,,,,,,
1,2,1,9,1,1,2,1,1,17,1,618932,,,,,,,,
8,2,4,53,1,1,2,9,67,4,1,3122721,,,,,,,,
1,1,2,19,1,1,2,4,1,31,1,1201560,,,,,,,,
1,2,1,25,1,1,2,1,1,25,1,1429184,,,,,,,,
1,2,3,37,1,1,1,5,1,37,1,2196261,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1420121,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1044537,,,,2,,,,
1,2,2,39,1,1,2,3,1,39,1,2254592,,,,,,,,
1,1,2,55,1,1,1,3,1,29,1,3231513,,,,,,,,
1,2,4,53,1,1,2,9,1,53,1,3143776,,,,,,,,
6,1,1,34,1,1,2,2,38,34,1,1816611,4,,,,,,,
1,2,3,54,1,1,2,5,1,54,1,3178731,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1037195,,45,,,,,,
9,1,3,48,1,1,2,7,68,48,1,2888496,,,,,,,,
1,2,3,12,1,1,2,5,1,48,1,662646,,,,,,,,
1,2,4,53,1,1,2,9,1,55,1,3117675,,,,,,,,
9,1,3,48,1,1,2,7,68,6,1,2726514,,,,,,,,
1,1,3,28,1,1,2,6,1,28,1,1636681,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,1957180,,,,,,,,
1,1,3,54,1,1,2,5,1,54,1,3168709,,25,,,,,,
1,1,3,1,1,1,2,6,1,1,1,45173,,,,,,,,
1,2,3,10,1,1,2,5,1,42,1,648251,,,,,,,,
9,1,1,34,1,1,2,2,68,34,1,1831733,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1418690,,,,2,,,,
9,2,4,2,1,1,2,9,68,6,1,55038,,,,,,,407,
1,2,1,42,1,1,2,2,1,42,1,2476327,,29,,,,,,
1,2,1,42,1,1,2,2,1,10,1,2535379,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1526850,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2272510,,50,,,,,,
1,2,3,47,1,1,1,6,1,47,1,2682219,,,,,,,,
1,2,3,22,1,1,2,7,1,37,1,1306313,,,,,,2,,
2,1,3,13,1,1,2,5,2,13,1,912393,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2311653,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3205397,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2448502,,,,,,,,
1,1,3,1,1,1,2,6,1,1,1,3622,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1016318,,,,,8,,,
9,2,3,51,1,1,2,5,68,11,1,3004193,,,,2,,,,
1,2,4,6,1,1,2,9,1,9,1,274902,,,,,,44,,
1,1,1,34,1,1,2,2,1,42,1,1836653,,,4,,,,60,
1,2,1,9,1,1,2,1,1,25,1,622644,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1499050,,,,,,,,
1,2,3,47,1,1,2,6,1,44,1,2678265,,,,,7,,,
1,1,1,23,1,1,2,1,1,23,1,1333930,,,,,,,,7
9,1,4,35,1,1,2,8,68,35,1,1897256,,,,,2,,,
1,1,3,48,1,1,2,7,1,48,1,2816223,,,,,,,,
1,2,2,39,1,1,1,3,1,39,1,2324222,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2286087,,,,,5,,,
1,2,2,27,3,1,2,4,1,110,5,1633228,,,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1200706,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1636124,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,302685,,,,,,,,
1,1,3,51,1,1,2,5,1,51,1,3020436,,,,,,,32,
8,2,2,17,1,1,2,3,67,17,1,1041382,,,,,,,,
9,1,3,37,1,1,1,5,68,45,1,2210616,,,,2,,,,
1,1,3,12,1,1,1,5,1,17,1,773057,,,,,,,,
1,2,4,6,1,1,1,9,1,49,1,210380,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1054174,,,,,,,,
6,1,3,13,1,1,2,5,38,34,1,856710,,1,,,,,,
1,1,3,5,1,1,2,7,1,6,1,145178,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,504739,,,,,,,,
1,2,4,49,1,1,2,8,1,49,1,2971937,,,,,,,,
1,2,3,13,1,1,2,5,1,13,1,911427,4,,,,,,158,
6,2,4,41,1,1,2,9,45,15,1,2410679,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2126234,,,,,,,,
1,1,4,6,1,1,1,9,1,36,1,386917,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2163493,,,2,,,,156,
1,1,1,36,2,1,2,2,1,72,2,1977852,,,,,,,,
9,1,3,37,2,1,2,5,68,72,2,2207555,,,,,,,12,
2,2,1,34,1,1,2,2,2,34,1,1829489,,,,,,,,
1,2,3,24,1,1,2,5,1,24,1,1394095,,,,,,,,
1,1,1,34,1,1,2,2,1,36,1,1814642,,,,,,,161,
1,2,3,51,1,1,2,5,1,51,1,3055329,,,,,,16,,
2,2,3,48,1,1,1,7,2,48,1,2774043,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2929825,,,,,,,,
8,1,4,16,1,1,2,8,67,16,1,976188,,,2,,,,,
3,1,2,27,1,1,2,4,28,19,1,1606255,,,5,,,,,
1,2,4,6,1,1,2,9,1,6,1,284801,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1159954,,,,,,,,
1,2,4,41,1,1,2,9,1,41,1,2411971,,,2,,,,,
2,2,3,12,1,1,2,5,2,12,1,666992,,,,,,,,
2,2,4,6,1,1,2,9,2,6,1,241325,,,,,,,,
1,2,1,25,1,1,2,1,1,25,1,1465485,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2868592,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,310559,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1090703,,,,,,,,
2,2,3,37,1,1,2,5,2,37,1,2198074,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2899589,,,,,,,,
1,1,3,12,1,1,2,5,1,37,1,657741,4,,,,,,,
8,1,2,31,1,1,2,4,67,31,1,1743935,,,,,,,,
9,2,2,17,1,1,2,3,68,36,1,994738,,,,,,,,
1,1,3,47,1,1,2,6,1,47,1,2645324,,,,,,,,
3,2,2,55,1,1,2,3,27,55,1,3180616,,,,,,,,4
2,2,3,48,1,1,2,7,2,48,1,2934320,,,,,,,,
1,2,4,41,1,1,2,9,1,41,1,2398331,,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1693137,,,,,,,,
2,2,1,36,1,1,2,2,2,36,1,2077979,,,,,4,,,
1,2,3,40,1,1,2,7,1,40,1,2376216,,,,,,64,,
1,1,4,53,1,1,1,9,1,53,1,3096085,,,,,2,,,
2,1,3,21,1,1,2,6,2,21,1,1281019,,,,,,,,
1,2,2,39,1,1,1,3,1,39,1,2310001,,,,,,,,4
1,2,3,13,1,1,2,5,1,13,1,928641,,,,,,,,
1,1,2,31,1,1,2,4,1,48,1,1743259,,,,,,,,
1,2,4,6,1,1,2,9,1,42,1,475692,2,,,,,,,
8,1,1,36,2,1,1,2,67,72,2,2013205,,,,,,,,
1,1,1,34,1,1,2,2,1,34,1,1863740,,,4,,,,,
1,2,3,22,1,1,2,7,1,22,1,1313938,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1888139,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1507828,,,,,,,,
1,1,2,39,1,1,2,3,1,48,1,2257254,,,,2,,,,
1,2,1,42,1,1,2,2,1,9,1,2490505,,,,,9,,,
9,1,4,6,1,1,2,9,68,6,1,313813,,,,,,,,
1,2,1,25,1,1,1,1,1,50,1,1417275,,,,,,,,
1,1,3,13,1,1,2,5,1,1,1,879061,,,3,,,,,
1,2,2,55,1,1,2,3,1,6,1,3232920,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,370792,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2087024,,,4,,,,,
1,1,3,13,1,1,2,5,1,13,1,916222,,,,,,,,
1,2,4,49,1,1,2,8,1,49,1,2988786,,,,,,,,
9,2,1,42,1,1,2,2,68,42,1,2486094,,,,,,,,
9,1,4,41,1,1,1,9,68,17,1,2390785,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3236571,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1426047,,,,,,,,
1,2,2,18,1,1,2,3,1,31,1,1154797,,,,,,,,
1,2,2,17,1,1,1,3,1,17,1,1037122,,,,,,,,
9,1,3,1,1,1,2,6,68,12,1,31017,,,,,,,,
1,1,3,40,1,1,1,7,1,53,1,2363687,,,,,,,,
1,1,2,38,1,1,1,4,1,38,1,2215618,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,888488,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2944666,,,3,,,,,
1,1,3,21,1,1,1,6,1,21,1,1245553,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,476330,,,,,5,35,,
1,1,3,47,1,1,2,6,1,4,1,2645583,,,,,,,,
1,2,3,13,1,1,2,5,1,13,1,942095,,,,,,,,
2,1,3,12,1,1,2,5,2,12,1,728649,,,,,,,,
1,2,3,54,1,1,1,5,1,54,1,3168444,,,2,,,,,
1,2,4,49,1,1,2,8,1,49,1,2971922,,,,,,,,
1,1,4,35,1,1,2,8,1,8,1,1892479,,,,,,,,
2,2,3,22,1,1,2,7,2,22,1,1299688,,,,,,,,
1,2,1,36,1,1,1,2,1,36,1,2093811,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2491326,,,,,,,,
2,2,3,48,3,1,2,7,2,333,3,2861892,,,,,,,,
8,2,3,13,3,1,2,5,67,313,3,871144,,,,2,,,,
1,2,3,47,1,1,1,6,1,47,1,2688576,,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1586966,,,,,,,,
1,1,2,29,1,1,2,4,1,38,1,1681015,,,,,,,,
1,2,2,29,1,1,2,4,1,26,1,1667837,,,,,,,,
9,2,4,6,1,1,1,9,68,6,1,479376,1,,,,,,,
1,1,3,12,1,1,2,5,1,17,1,718371,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1972184,,,,,,,,
1,1,1,34,1,1,2,2,1,36,1,1824855,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2935529,,,,,,,,
1,1,3,1,1,1,1,6,1,1,1,16711,,,,,,55,,
2,2,3,12,1,1,2,5,2,12,1,840344,,,,,,,448,
1,1,3,51,1,1,2,5,1,9,1,3019724,,,,,,,,
2,2,3,28,1,1,2,6,2,28,1,1648304,,,,,,,,
1,2,4,53,1,1,2,9,1,30,1,3118738,,,,,,,,
1,1,4,41,1,1,1,9,1,6,1,2386726,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,374567,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,485602,,,,,,,,
1,1,4,15,1,1,2,9,1,6,1,949444,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2466419,,,,,,,,
1,2,1,44,1,1,2,1,1,44,1,2558024,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2521402,,,,,,,245,
1,2,3,12,1,1,2,5,1,12,1,692469,,,,,,5,,
2,2,1,36,1,1,2,2,2,36,1,2047728,,,,,,,,
1,1,4,53,1,1,2,9,1,6,1,3142782,,,,,,,,
2,1,3,22,1,1,2,7,2,22,1,1324884,,,,,,,,
9,1,2,20,1,1,2,4,68,21,1,1223184,,,,,,,,
1,2,3,47,1,1,2,6,1,36,1,2689120,,,2,,,,,
1,2,3,37,1,1,2,5,1,37,1,2163132,,,,,,,35,
9,1,1,36,1,1,2,2,68,36,1,2027106,,,,,,9,,
1,1,2,29,1,1,2,4,1,17,1,1700265,,,,,,,,
9,1,4,53,1,1,2,9,68,53,1,3086943,,,,,,,,
6,1,1,36,1,1,2,2,45,36,1,2009439,,,,,,42,,4
1,2,3,12,1,1,2,5,1,34,1,808465,,,,,,,,
1,2,4,53,1,1,1,9,1,6,1,3099735,,,,,,,,
1,1,3,21,1,1,2,6,1,27,1,1281550,,,5,,,,,
9,1,2,17,1,1,2,3,68,17,1,1026513,,,,,,,,
6,1,2,17,1,1,1,3,49,17,1,1063694,,,,,,,,
9,1,1,9,1,1,2,1,68,9,1,631450,,,,,,,,
1,2,3,10,1,1,2,5,1,36,1,641317,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2027444,,,,,,,,
6,1,4,8,1,1,2,8,46,8,1,564904,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2226784,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2904065,,,,,,,,
1,1,3,21,1,1,2,6,1,21,1,1255265,,,,,8,,,
1,2,1,9,1,1,2,1,1,9,1,622463,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2881152,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1477250,,,,,,,,
1,2,2,18,1,1,1,3,1,21,1,1159825,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2306885,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2852401,1,,,,,,,
1,2,1,25,1,1,2,1,1,25,1,1443126,,,,,7,,,
1,1,4,49,1,1,2,8,1,49,1,2962223,,,,,,53,,
1,1,3,48,1,1,2,7,1,48,1,2767416,,,,2,,,,
1,1,4,6,1,1,2,9,1,28,1,254985,,,,,,,,
6,2,1,36,1,1,2,2,45,36,1,2061538,,,,,,1,,
2,1,3,22,1,1,2,7,2,26,1,1287360,,,,,,,,
1,2,1,33,1,1,2,1,1,33,1,1791242,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2011449,,,,,,16,,
1,2,3,48,1,1,2,7,1,22,1,2839382,,,,,,,,
2,1,2,26,1,1,2,3,2,26,1,1562353,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,434190,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1598674,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,867490,,,,,,,,
1,2,4,49,3,1,2,8,1,110,5,2961170,,,,,,,,
8,2,3,48,1,1,2,7,67,48,1,2940532,,,,,,,,
9,2,9,72,2,1,2,0,68,72,2,3263215,,,,,,,,
1,2,4,8,1,1,2,8,1,53,1,590332,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2298660,,,,,,,303,
1,2,3,12,1,1,2,5,1,36,1,758704,,,,,,,,
2,2,1,34,1,1,1,2,2,34,1,1836056,,,,,,,,
1,1,3,12,1,1,1,5,1,23,1,686124,,,,,,,,
6,1,1,42,1,1,2,2,38,26,1,2433563,,,,,,,,
2,1,9,72,2,1,2,0,2,72,2,3261351,,,,,,,,
1,1,2,18,1,1,2,3,1,27,1,1164257,,,,,,,,
1,1,4,35,1,1,2,8,1,8,1,1905628,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2071917,,,,,,,,
9,1,1,44,1,1,2,1,68,44,1,2554880,,,,,3,,,
1,1,2,17,1,1,2,3,1,17,1,1091434,,,,,,,,
2,1,2,26,1,1,2,3,2,26,1,1530249,,,,,,,,
1,1,3,45,1,1,2,5,1,45,1,2568556,,,,,,,,
9,1,3,12,3,1,2,5,68,327,3,713995,,,,,,,,
9,1,1,42,1,1,1,2,68,42,1,2536487,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1128226,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2261048,,,,,,,,
3,1,4,8,1,1,1,8,16,6,1,564813,,,,,,33,,
1,2,4,4,1,1,2,8,1,37,1,111712,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1641747,,,,,4,,,
1,2,4,6,1,1,2,9,1,6,1,260217,,,,,7,,,
1,2,4,4,1,1,2,8,1,4,1,89789,,,,2,,,,
1,2,1,36,1,1,2,2,1,36,1,1975215,,,,,,,,
1,2,4,41,1,1,2,9,1,41,1,2389766,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1491979,,,,,,,,
1,2,3,47,1,1,2,6,1,21,1,2694042,1,,,,8,,,
1,1,3,37,1,1,2,5,1,44,1,2208966,,,,,,,,
7,1,4,15,1,1,2,9,60,15,1,950416,,,,,,17,,
8,1,4,16,1,1,2,8,67,16,1,978307,,,,,,,,
9,1,1,36,1,1,2,2,68,36,1,1975868,,,,,,,,
1,2,2,19,1,1,2,4,1,19,1,1203042,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2488115,,,,,,,,
1,2,4,32,1,1,2,8,1,30,1,1764162,,,,,,,,
1,1,3,12,1,1,2,5,1,6,1,807214,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2483002,,,,,,13,,
1,2,1,42,1,1,2,2,1,42,1,2500095,,,,,,,,
1,1,3,12,1,1,2,5,1,24,1,834146,,,,,6,,,
1,1,1,36,1,1,2,2,1,36,1,2088299,,,,,,,,
1,1,3,51,1,1,2,5,1,20,1,3018151,,,,,,,,
1,1,3,51,1,1,2,5,1,51,1,3070486,,,,,,,,
2,1,3,13,1,1,2,5,2,28,1,878408,,,,,,,,
1,2,3,51,1,1,2,5,1,51,1,3075745,,,,,,,,
1,1,4,53,1,1,1,9,1,47,1,3107683,,,,,,,,
1,1,2,27,1,1,1,4,1,27,1,1590616,,,,,,,,
1,1,1,23,1,1,2,1,1,23,1,1338023,,,,,5,,,
1,2,1,33,1,1,2,1,1,33,1,1789631,,,,,,,,
8,2,3,48,1,1,2,7,67,48,1,2774377,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2182310,,,,,,,,
1,1,4,8,1,1,1,8,1,53,1,553005,,,,,,,,
1,1,4,4,1,1,2,8,1,21,1,94960,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,420891,,,,,,,,
2,1,3,13,1,1,2,5,2,13,1,878731,,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1691946,,,,,,,,
1,1,2,20,1,1,2,4,1,6,1,1223139,,,,,,,,
1,2,2,29,1,1,1,4,1,29,1,1692906,,,,,,,,
1,1,3,54,1,1,1,5,1,54,1,3166068,,,,,,,,
1,2,1,33,1,1,2,1,1,33,1,1796042,,,,,,,,
1,1,3,1,1,1,2,6,1,1,1,21902,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2183534,,,,,,,,
1,2,4,4,1,1,2,8,1,48,1,68249,,44,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2755116,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1010060,,,,,,,,
1,2,3,51,1,1,2,5,1,55,1,3077428,,,,,,,,
1,2,1,42,1,1,2,2,1,18,1,2478543,,,,,,,,
6,1,4,6,1,1,2,9,45,15,1,506287,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2256685,,,,,,44,,
1,1,3,48,1,1,2,7,1,48,1,2855424,,,,,,,,
1,1,3,51,1,1,2,5,1,42,1,3078011,,,,,,,,
1,1,3,48,1,1,2,7,1,18,1,2949734,,,,,,,,
1,2,2,29,1,1,2,4,1,30,1,1715716,,,,,,,,
3,1,2,46,1,1,2,4,23,38,1,2622509,,13,,,9,,,
1,1,3,51,1,1,2,5,1,54,1,3061596,,,,,,,,
1,2,4,32,1,1,2,8,1,36,1,1768533,,,,,,,,
1,2,2,31,1,1,2,4,1,31,1,1751320,,,,,,,,
1,2,3,5,1,1,2,7,1,5,1,156805,,,,,,,,
6,2,2,17,1,1,2,3,49,17,1,1051123,,18,,,,,,
1,2,1,36,1,1,1,2,1,36,1,2057408,,,,,,,,8
9,2,3,48,1,1,2,7,68,48,1,2873870,,,,,,,,
1,1,4,4,1,1,2,8,1,46,1,115501,9,,,,,,,
9,2,3,47,1,1,2,6,68,12,1,2680220,,,,,,,,
1,2,3,37,1,1,2,5,1,11,1,2209677,,,3,,,,,
1,2,4,53,1,1,1,9,1,6,1,3144339,,,,,,,,
1,1,3,40,1,1,2,7,1,48,1,2370552,,,,,,,,
1,2,2,20,1,1,2,4,1,20,1,1218664,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,407677,,,,,,,,
1,2,3,12,1,1,1,5,1,36,1,837080,,,,2,,,,
8,1,3,12,1,1,2,5,67,12,1,820190,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,225944,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1093619,,,,,,,,
9,1,2,20,1,1,2,4,68,20,1,1233455,,,,,,,,
1,1,2,55,1,1,1,3,1,17,1,3204157,,,,,,,,
1,1,3,48,1,1,2,7,1,6,1,2846048,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2057598,,,,,,,,
1,2,3,51,1,1,2,5,1,37,1,3045918,,,,,,,,
1,2,2,26,1,1,1,3,1,26,1,1479106,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2758782,1,,,,,,,
1,2,1,9,1,1,2,1,1,9,1,616007,,,,,,,,
1,2,2,38,1,1,2,4,1,27,1,2221238,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,914827,,,,,9,,,
1,2,2,19,1,1,2,4,1,6,1,1189016,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2523724,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1660316,,,,,6,,,
1,2,3,5,1,1,2,7,1,29,1,139229,,,,,9,,,
1,1,2,17,1,1,2,3,1,17,1,1103315,,,,,,,,
1,2,3,1,1,1,2,6,1,1,1,42960,,,,,,,,
1,1,4,8,1,1,2,8,1,20,1,594108,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2438154,,,,,4,,,
9,1,3,13,1,1,2,5,68,39,1,914150,,,,,,,,
9,2,2,29,1,1,2,4,68,29,1,1668718,,,,,,,,
1,1,3,45,1,1,2,5,1,45,1,2597304,,,,,,,,
