RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
1,2,4,48,1,1,2,7,1,22,1,2848571
3,1,3,51,1,1,2,5,1,51,1,3036805
9,2,4,6,1,1,2,9,68,6,6,408327
1,2,1,36,1,1,2,2,1,36,1,2081566
9,2,1,17,1,1,2,3,68,13,1,1045782
1,1,1,36,1,1,2,2,27,36,1,2052870
6,1,3,47,3,1,2,6,1,47,1,2679157
1,2,3,1,1,1,2,6,1,1,1,37464
1,1,4,6,1,1,2,9,47,35,1,350500
9,1,3,48,1,1,2,7,68,48,1,2790503
1,2,3,45,1,1,2,5,1,45,1,2597134
1,2,3,20,1,1,2,7,1,48,7,2736291
2,1,2,17,1,1,2,3,2,28,1,1000831
1,1,1,36,1,2,2,2,1,36,8,2034100
3,2,3,47,1,1,1,6,1,47,1,2676962
1,1,3,48,1,1,2,7,1,42,1,2734064
2,2,3,1,1,1,2,5,2,51,1,3079471
1,2,3,5,1,1,2,7,1,5,1,143897
1,1,4,6,1,1,2,9,1,25,1,503512
1,1,3,12,4,1,2,5,1,50,1,825954
9,1,2,37,1,1,2,5,68,37,1,2183034
9,1,1,2,1,1,2,2,68,554,1,1929157
1,2,2,29,1,1,1,4,1,18,1,1701782
9,2,4,6,1,1,2,9,68,42,1,305741
1,2,2,17,1,1,2,3,1,17,1,1050590
1,2,2,26,1,1,2,3,1,26,1,1550455
1,2,3,51,1,1,2,5,1,51,1,3079580
1,1,4,56,1,1,2,8,40,56,1,3244919
1,2,9,4,1,1,2,8,1,26,1,103206
1,2,2,29,1,1,2,4,1,29,1,1710392
6,2,2,27,1,1,2,4,46,27,1,1589750
1,2,4,41,1,1,2,9,1,26,1,2417014
8,2,2,29,1,1,2,4,67,29,1,1724318
8,1,2,29,1,1,1,4,67,20,1,1704198
1,1,2,31,1,1,2,4,1,6,1,1736624
1,1,3,18,1,1,1,3,1,18,1,1143270
1,2,2,18,5,1,2,3,1,38,1,1132525
3,1,4,41,1,1,2,9,68,41,1,2386001
1,1,3,13,1,1,1,5,1,1,1,880921
1,1,4,6,1,1,2,9,1,6,1,342754
1,1,4,41,1,1,2,9,1,6,1,2394329
9,2,2,26,1,1,2,3,68,26,1,1561521
4,2,1,34,1,2,2,2,39,10,1,1830801
1,1,3,48,1,1,2,7,1,48,1,2954303
1,2,3,44,1,1,2,1,1,156,1,2555804
2,1,3,30,1,1,2,7,2,22,1,1311016
1,2,4,6,1,1,2,9,1,45,1,485836
1,2,3,47,1,1,1,6,1,6,1,2636279
1,2,3,48,1,1,2,7,1,48,1,2781342
1,2,2,27,1,1,2,4,1,27,1,1602456
1,2,3,13,1,1,2,5,1,12,1,877680
2,1,2,17,1,2,1,3,2,1,1,987031
6,2,3,48,1,1,2,7,57,48,1,2778201
1,1,2,41,1,1,2,9,1,41,1,2398245
9,2,2,26,1,1,2,3,68,26,1,1552422
1,1,1,33,1,1,2,1,1,36,1,1796829
1,2,3,48,1,1,1,7,54,48,1,2890619
1,1,3,40,1,1,1,7,1,17,1,2375460
1,1,2,55,1,1,2,3,1,55,1,3208963
1,1,4,51,1,1,2,5,1,51,1,3046532
1,1,4,6,3,2,2,9,1,17,1,225756
1,2,2,17,1,1,2,3,1,17,1,1019582
7,1,4,6,1,1,1,9,68,6,1,410488
1,1,2,39,1,1,2,3,1,39,1,2254447
1,2,2,29,1,1,2,4,1,19,1,1664384
1,1,3,48,1,1,2,7,1,48,1,2774851
1,2,3,48,1,1,2,7,36,17,1,2916551
2,2,1,36,1,1,2,2,2,36,1,2044769
1,1,4,49,1,1,2,8,1,49,1,2970085
7,1,3,40,3,1,1,7,1,21,1,2362741
1,2,1,42,1,1,1,2,1,42,1,2430446
1,2,2,45,1,1,2,3,1,17,1,1004012
1,1,4,6,1,1,2,9,1,6,6,266606
9,1,4,53,1,1,2,9,68,53,1,3144763
1,1,4,8,1,1,1,8,1,8,1,597643
8,1,2,34,1,1,2,4,1,29,1,1665639
1,1,2,55,1,1,2,3,1,55,1,3197979
2,1,4,6,3,1,2,9,2,6,7,468768
1,1,4,49,1,1,1,8,1,49,1,2981950
1,2,1,8,1,1,2,8,1,8,1,583366
1,1,3,12,1,1,2,5,1,36,1,844729
1,2,2,27,1,1,2,4,1,27,1,1621761
1,1,2,18,1,1,2,3,46,18,1,1132603
1,2,2,12,1,1,1,5,1,12,1,682129
1,2,3,22,1,1,2,7,1,22,1,1305975
9,1,4,4,1,1,2,8,68,4,1,61268
1,1,3,1,1,1,1,6,1,1,1,32896
1,2,4,41,1,1,2,9,1,8,4,2386907
1,1,1,42,1,1,2,2,1,4,1,2452603
1,2,2,55,1,1,2,3,1,55,1,3224535
1,2,3,12,1,1,1,5,1,19,1,673519
1,1,3,31,3,1,2,6,1,21,1,1269122
8,2,2,17,1,2,2,3,67,17,1,995300
2,2,3,47,1,1,2,6,2,47,1,2667356
1,2,3,48,4,1,1,7,1,6,7,2887544
1,2,1,9,1,1,2,1,1,9,1,622467
1,1,4,24,1,1,2,8,1,30,1,1730611
1,2,3,47,1,1,2,6,1,47,7,2682636
1,2,1,36,1,1,2,2,1,148,1,1912336
6,1,2,39,1,1,2,3,37,39,1,2310933
4,2,4,41,1,1,2,9,1,41,1,2406681
2,2,4,13,1,1,2,5,1,13,1,852716
1,2,3,45,1,1,2,5,1,39,1,2611295
1,2,3,51,1,1,2,5,1,24,1,3024235
9,2,3,18,5,1,2,7,68,48,1,2882947
1,1,2,18,1,1,2,3,1,18,1,1119529
8,1,3,48,1,1,2,7,67,48,1,2939350
1,1,2,18,1,1,1,3,1,18,1,1167886
1,1,1,9,1,1,1,1,1,9,1,633375
1,2,3,12,1,1,2,5,1,6,1,695025
1,1,2,26,1,1,2,3,34,26,1,1496762
1,1,3,12,1,1,2,5,1,118,1,768848
1,2,1,25,1,1,2,1,1,25,1,1475581
1,2,3,13,1,1,2,5,1,13,1,912080
1,2,3,12,1,1,2,5,25,12,1,678978
8,1,4,6,1,1,2,9,67,310,1,522123
1,2,1,9,1,1,2,1,1,9,1,626954
1,2,2,39,1,1,2,3,1,39,1,2341605
1,1,2,29,5,1,2,4,1,29,1,1708577
9,2,4,1,1,1,2,9,68,6,1,346711
1,1,1,42,1,2,2,2,1,72,1,2466959
1,2,1,37,1,1,2,1,1,9,1,638602
9,1,4,38,1,1,2,9,68,15,1,963068
1,1,1,23,1,1,2,1,1,23,1,1335477
1,2,4,6,1,1,2,9,1,6,1,503442
1,1,1,36,1,1,2,2,11,36,1,1928769
1,2,4,4,1,1,2,8,1,4,1,77936
1,1,1,5,1,2,2,1,1,25,1,1407287
1,2,4,6,1,1,2,9,1,6,1,396814
1,1,2,55,1,1,2,3,1,55,1,3239297
6,1,4,8,1,1,2,8,53,8,1,554133
1,2,9,55,1,1,2,3,1,39,1,2231363
6,1,1,27,1,1,2,2,49,36,1,2004267
1,1,3,48,3,1,2,7,68,48,1,2842752
9,1,3,48,1,1,2,7,68,6,1,2917892
1,2,2,39,1,1,2,3,1,39,1,2334913
9,1,3,48,1,1,2,7,46,48,1,2836329
1,2,4,53,3,1,2,9,1,110,5,3156153
2,2,3,12,1,1,2,5,2,12,2,668712
1,1,3,15,1,1,2,6,27,138,1,1276319
8,1,3,51,1,1,2,5,67,51,1,3002265
1,2,4,20,1,1,2,4,1,20,1,1235459
1,1,9,45,1,1,1,5,1,45,1,2566918
1,1,2,39,1,1,2,3,1,39,1,2320767
9,2,4,35,1,1,2,8,68,35,1,1902352
1,2,3,40,1,1,1,7,1,20,1,2373013
9,2,4,6,1,1,1,9,68,22,1,220200
1,1,1,55,1,1,2,3,1,55,1,3206994
1,1,2,17,1,1,1,3,1,17,4,1100457
1,2,1,42,1,1,2,2,1,34,7,2447773
1,1,3,47,3,1,2,6,1,13,1,2661403
1,2,4,6,1,1,2,9,1,6,4,424446
1,1,2,55,1,1,1,3,1,55,1,3201759
1,2,1,36,1,1,1,2,1,36,1,1939355
1,2,4,49,1,1,2,8,1,49,1,2967304
1,1,1,42,1,1,2,2,1,42,1,2507286
2,2,9,31,1,1,2,4,1,31,1,1741154
1,2,3,1,1,1,2,6,1,1,1,17710
6,1,4,15,3,1,2,9,48,215,4,953072
1,2,3,37,1,1,2,5,1,37,1,2184308
1,1,2,39,5,1,2,3,1,26,1,2253249
2,1,9,17,1,1,2,3,2,17,1,1035793
1,2,2,17,1,1,2,3,1,17,1,982854
6,1,3,37,1,1,2,5,49,10,1,2184285
1,2,1,25,1,1,1,1,1,25,1,1447655
1,1,1,36,1,1,2,2,1,9,1,1934926
1,1,4,4,1,1,2,8,1,29,1,125646
1,2,1,36,3,1,2,2,1,42,1,2019790
1,1,3,22,1,1,2,7,1,22,1,1293882
6,1,3,13,1,1,2,5,57,13,1,889270
9,2,4,6,1,1,2,9,68,6,1,248300
1,1,3,21,4,1,2,6,1,21,1,1243927
1,2,4,4,1,1,2,8,1,4,6,81538
1,1,4,41,1,1,2,9,1,41,1,2403084
1,2,3,1,1,1,2,6,1,1,1,17078
1,1,3,28,4,1,2,7,1,48,1,2821893
2,2,3,48,1,1,2,7,50,48,1,2757043
1,2,3,1,1,1,2,6,1,1,1,23177
1,1,1,42,1,1,2,2,1,42,1,2512027
9,1,3,13,1,1,2,5,68,13,1,928569
1,2,3,5,1,2,2,7,1,5,1,145805
1,2,3,47,4,1,2,6,1,6,1,2690559
2,1,2,39,1,1,2,3,2,39,1,2316034
2,1,1,15,1,1,2,2,2,37,2,1830169
1,1,2,17,1,1,2,3,1,17,1,1000575
9,1,3,48,4,1,2,7,68,40,1,2761413
1,1,2,27,1,1,2,4,1,27,2,1585014
1,2,3,12,2,1,2,5,1,72,2,798172
2,2,1,36,1,2,2,2,2,36,1,2098652
1,1,1,36,1,1,1,2,1,36,1,1992320
9,1,3,40,1,1,2,7,68,40,1,2358528
8,2,3,48,1,1,2,7,67,454,1,2906181
1,1,3,48,1,1,1,7,1,48,1,2946020
1,1,4,53,1,1,2,9,1,19,1,3133923
1,1,3,51,1,1,2,5,1,51,1,3042558
1,2,3,47,1,1,2,6,1,48,1,2652333
1,2,3,24,1,1,2,5,1,8,1,1347418
1,2,3,48,1,1,1,7,1,48,1,2806508
1,1,1,33,1,1,1,1,1,25,1,1793620
1,1,4,49,1,1,2,8,1,49,1,2981743
1,2,1,36,1,1,2,2,1,36,1,2031025
1,2,2,33,1,1,2,1,1,33,1,1792672
2,2,1,34,1,1,2,2,2,34,3,1855338
9,1,3,12,1,1,2,5,68,12,1,652717
1,2,1,19,1,1,1,4,1,19,1,1208399
1,1,3,47,1,1,2,6,1,47,1,2674477
1,2,3,22,1,1,1,7,1,22,1,1324584
1,2,1,42,1,1,2,2,1,42,1,2468473
1,1,3,37,1,1,2,5,1,48,1,2210055
1,1,3,48,1,1,2,7,1,48,1,2938297
1,1,3,28,1,1,1,6,1,12,1,1659221
1,1,1,25,1,1,2,1,1,25,1,1416798
1,1,3,48,1,1,2,7,1,48,1,2804124
1,1,3,37,1,1,2,5,1,37,1,2170828
1,1,3,48,1,1,2,7,1,48,5,2903066
1,2,2,27,1,1,2,4,1,48,1,1611591
1,1,3,48,1,1,2,7,1,31,1,2829996
1,1,4,49,1,1,2,8,1,49,1,2973320
2,1,4,6,1,1,2,9,2,6,1,492771
1,2,2,31,1,1,1,4,1,31,1,1742923
3,1,2,51,1,1,2,3,15,39,1,2316106
1,2,3,24,1,1,2,5,1,9,1,1402906
9,2,2,26,1,1,2,3,68,26,1,1551264
9,2,2,55,1,1,2,3,25,27,1,3198904
1,1,1,25,1,2,2,1,40,25,2,1460127
7,2,1,47,1,1,1,6,1,17,5,2650354
1,2,3,10,1,1,2,5,1,24,1,644701
1,1,4,27,3,1,1,5,1,110,5,2112859
1,1,1,36,1,1,2,2,1,36,1,2097036
2,1,2,36,1,1,2,3,2,39,1,2279571
1,2,2,26,1,1,2,3,1,1,1,1560850
3,2,2,29,1,1,2,4,1,19,1,1678431
2,2,3,12,1,1,2,5,1,36,1,770395
6,2,4,6,1,1,2,9,43,55,1,415417
1,2,3,28,1,1,2,6,1,28,1,1648588
1,1,1,25,1,1,2,1,2,1,1,1474766
6,2,4,6,1,1,2,9,21,6,3,419001
1,1,2,26,1,1,2,3,1,18,1,1487266
1,2,1,36,1,1,2,2,1,36,1,2001805
9,1,4,8,1,1,2,8,68,8,1,552387
1,2,3,51,1,1,2,5,1,51,2,3003777
1,2,1,36,5,1,1,2,1,25,1,2008625
6,2,4,15,1,2,2,9,1,1,1,964273
1,2,2,18,1,1,2,3,61,18,1,1121120
1,1,3,48,1,1,2,7,1,34,1,2887717
1,1,3,48,1,2,2,7,1,48,1,2865897
1,1,3,45,1,1,2,5,1,6,1,2605293
9,1,9,72,2,1,1,0,68,339,2,3245669
1,1,3,2,1,2,1,7,1,340,1,146502
1,2,3,12,1,1,2,5,1,12,1,793524
3,1,4,53,1,1,2,9,1,53,1,3137067
1,2,1,42,1,1,2,2,1,42,1,2540984
1,2,4,4,1,1,2,8,31,110,1,88405
1,2,3,24,1,1,1,5,1,11,1,1360338
1,1,2,29,5,1,1,4,1,29,1,1705590
1,2,1,36,1,1,2,2,1,36,1,1962713
1,2,3,12,1,1,2,5,1,12,1,696435
1,2,4,9,1,1,2,9,1,6,1,190684
1,2,4,49,1,1,1,8,1,49,1,2971982
1,2,1,27,1,1,2,1,1,25,1,2558660
9,1,2,34,1,1,1,2,68,34,1,1868924
1,1,4,6,1,1,2,9,1,6,1,338719
9,1,3,1,1,1,2,6,68,42,1,27797
2,1,3,12,1,1,2,5,2,45,4,839885
1,2,2,26,1,1,2,3,1,26,1,1571437
1,2,3,12,1,1,1,5,1,36,1,704969
1,1,3,21,1,1,1,6,61,21,1,1283787
9,2,2,31,1,1,2,4,68,31,1,1746764
9,2,4,6,1,1,2,9,68,6,1,347321
6,2,1,42,1,1,2,2,49,42,1,2468825
1,1,2,17,1,1,2,3,1,17,1,1027232
1,2,9,5,1,1,2,7,1,5,1,132946
1,1,1,9,1,1,2,1,1,9,1,615850
1,2,4,4,1,1,2,8,1,13,8,95374
1,2,9,72,2,1,1,0,1,72,2,3254410
8,2,4,6,2,1,2,9,67,6,1,437315
1,1,2,20,1,1,2,4,1,20,1,1234985
9,2,3,48,1,1,2,7,48,48,1,2875336
1,2,4,24,1,1,2,9,1,17,1,3116046
1,1,1,36,1,1,1,2,1,36,1,2037333
2,2,2,27,3,1,2,4,2,1,1,1621358
9,2,2,17,1,1,1,3,68,17,1,984396
1,1,3,48,1,1,2,7,1,48,1,2697965
1,1,4,15,1,1,2,9,57,36,6,955160
1,2,1,42,1,1,2,2,1,42,1,2476375
2,1,4,15,3,2,2,9,2,343,3,958758
1,1,1,42,3,1,2,2,1,17,1,2456671
8,1,4,6,1,1,2,9,67,6,1,531456
3,1,3,45,1,1,2,5,23,45,1,2585760
1,2,3,51,1,1,2,7,1,22,1,1326795
8,2,1,25,2,1,2,1,67,72,2,1471321
8,2,2,27,1,1,2,4,67,449,1,1630726
1,2,2,17,1,1,2,3,1,17,1,1076260
6,1,3,45,1,1,2,5,2,45,1,2598355
1,2,2,39,1,1,2,3,1,39,1,2333978
9,2,2,42,1,1,1,2,68,10,1,2447111
1,2,3,50,1,1,1,6,1,21,1,1239507
1,1,4,6,1,1,2,9,1,39,1,517425
1,2,2,39,1,1,2,3,1,39,1,2341359
9,1,4,4,1,2,2,8,51,4,1,120467
8,2,4,13,2,1,2,5,67,12,1,915313
1,1,3,13,1,1,2,5,1,9,1,913046
1,1,2,29,1,1,2,4,1,29,1,1696926
1,2,4,6,1,1,2,9,1,203,1,328372
1,2,2,39,1,1,2,3,1,39,1,2235064
1,2,3,45,1,2,2,5,1,42,1,2593800
1,1,2,26,1,1,2,3,1,203,1,1536750
1,1,4,6,1,1,1,9,1,6,1,175026
2,1,3,31,1,1,2,7,2,22,1,1302226
1,1,2,55,1,1,2,3,1,26,1,3216354
1,1,4,41,1,1,2,9,1,16,1,2406111
1,2,1,30,1,1,2,8,1,41,1,1735048
1,2,3,45,1,1,2,5,1,165,1,2573538
1,1,2,27,1,1,2,4,1,27,1,1618424
1,1,2,31,1,1,2,4,1,31,1,1751314
1,2,3,5,5,1,1,7,1,29,1,135231
6,2,3,6,1,1,2,9,38,6,1,399642
1,2,3,40,1,2,2,7,1,28,1,2367326
1,1,3,10,1,1,2,5,1,10,1,642568
1,2,2,48,1,1,1,4,1,31,1,1751431
1,1,1,36,1,1,2,2,1,36,1,1983061
8,2,4,32,1,1,2,8,67,32,1,1762433
9,2,2,17,1,1,2,3,68,17,1,1100978
1,1,3,47,4,1,1,6,1,47,1,2643745
2,1,2,26,1,1,2,3,2,26,1,1539940
3,2,3,22,1,1,1,7,4,20,1,1323140
9,2,4,6,1,2,2,9,68,11,1,320270
1,1,2,55,1,1,1,3,1,17,1,3208958
9,1,4,15,1,1,2,9,68,15,1,954317
1,1,2,19,1,1,2,4,1,19,1,1199225
1,2,3,21,1,1,1,6,1,214,1,1241009
1,2,2,39,1,1,1,3,1,48,1,2308849
1,1,1,8,1,1,1,8,1,53,1,546300
1,2,4,16,1,1,2,8,1,150,1,971087
1,1,4,6,1,1,2,9,1,6,3,455913
1,2,1,34,1,1,2,2,1,34,1,1831602
2,1,3,12,1,1,1,5,2,12,1,653818
6,1,3,37,1,1,2,5,38,34,1,2156403
1,1,3,25,1,1,2,1,1,25,1,1466226
6,1,1,36,1,1,2,2,38,36,1,1926948
2,1,3,23,1,1,2,6,2,37,1,11309
1,2,4,8,1,1,2,8,1,22,3,598813
1,2,1,36,1,1,2,2,1,12,1,2039362
2,2,2,26,1,1,2,3,2,26,1,1509946
6,2,2,17,1,1,2,3,52,17,1,1063381
2,1,3,13,1,2,2,5,2,12,1,897649
1,1,3,21,1,1,1,6,1,12,1,1282400
1,2,2,39,1,1,2,3,1,39,1,2312255
9,1,2,18,1,1,2,3,68,18,1,1143320
1,2,4,8,1,1,2,8,1,22,1,555111
9,2,2,26,1,1,1,3,68,26,1,1500105
1,2,1,34,1,1,2,2,1,468,1,1872925
8,1,1,34,1,1,2,2,1,34,1,1825965
1,1,1,45,1,1,2,1,1,9,1,614173
1,2,2,55,1,1,2,3,1,55,1,3199906
1,2,2,39,1,1,2,3,1,39,1,2318386
1,2,1,42,1,1,2,2,1,24,1,2551789
1,1,1,34,1,1,2,2,1,36,1,1889962
1,1,2,18,1,1,2,3,1,18,1,1126092
1,2,3,21,1,1,1,6,1,39,1,1250098
1,1,3,37,1,1,2,5,1,341,1,2137488
1,2,3,1,1,1,2,6,1,13,1,635
1,1,4,6,1,1,2,9,1,26,1,242490
1,2,2,18,1,1,2,3,1,18,1,1139557
9,1,2,17,1,1,2,3,45,17,1,1083435
1,2,3,45,1,1,2,5,1,45,1,2585948
1,1,2,18,1,1,2,3,1,18,1,1124053
1,2,3,48,1,1,2,7,1,48,1,2911299
2,1,2,17,1,1,2,3,2,17,1,1052555
1,2,1,10,1,1,2,2,1,34,1,1831590
2,2,3,54,2,1,1,0,2,72,2,3254506
1,1,4,53,1,1,2,9,1,36,1,3140124
1,2,4,49,1,2,2,8,43,49,1,2989211
1,1,4,8,1,1,2,8,1,48,1,586984
1,1,2,26,1,1,2,3,1,26,1,1499435
1,2,1,47,5,1,2,6,1,6,1,2686211
1,1,1,36,1,1,2,2,1,36,1,2012592
9,2,3,40,1,1,2,7,68,48,1,2348041
1,2,4,4,1,1,2,8,1,26,1,86260
9,1,9,48,1,1,2,7,68,373,1,2842078
1,2,2,26,1,1,2,3,1,17,1,1575732
1,2,3,47,1,2,2,6,1,11,1,2672697
1,2,1,42,1,1,2,2,1,42,1,2451112
1,2,2,39,1,1,2,3,1,39,1,2329669
1,1,1,12,1,1,2,2,1,6,1,1954713
1,2,3,24,1,1,2,5,1,126,1,1346018
1,2,3,48,1,1,2,7,1,6,1,2711583
1,2,3,37,1,1,1,5,1,42,1,2214507
4,2,1,36,1,1,2,2,1,36,1,2086370
9,2,4,6,1,1,2,9,68,6,1,254088
1,2,1,36,1,1,2,2,1,36,1,1939531
1,2,4,8,1,1,2,8,1,53,1,550806
1,2,1,36,1,1,2,2,1,36,1,2038579
1,1,3,21,1,1,2,6,1,21,1,1263464
1,1,2,27,3,1,2,4,1,19,1,1631372
1,2,3,48,1,1,2,7,1,31,1,2903202
1,2,3,48,1,1,2,7,1,48,1,2932292
9,1,3,48,1,1,2,7,68,48,1,2750908
9,1,4,49,1,1,2,8,68,49,1,2977771
1,2,2,17,1,2,1,3,1,55,1,983928
1,2,1,36,1,1,2,2,1,50,1,2061615
1,2,2,36,1,1,1,2,1,36,1,2038984
1,1,2,18,1,1,2,3,1,21,1,1157950
9,1,2,17,1,1,2,3,68,55,1,1057997
1,1,4,6,1,1,2,9,1,23,1,492860
8,2,3,37,1,1,2,5,1,37,1,2154262
1,1,2,29,1,1,2,4,1,29,1,1687600
1,2,3,48,5,1,2,7,1,361,1,2904707
1,2,1,42,1,1,2,2,1,5,1,2491975
2,1,2,26,1,1,2,3,2,26,1,1569597
1,1,2,46,1,1,2,3,1,26,1,1502531
1,1,4,6,1,1,2,9,1,6,1,274107
1,2,9,28,1,1,1,5,1,51,1,2128350
1,1,3,13,1,1,2,5,1,45,1,929956
1,2,2,23,1,2,2,3,1,17,1,1097349
1,1,1,42,1,1,2,2,1,42,1,2523573
1,1,3,26,1,1,1,5,1,12,1,676183
6,2,1,34,1,1,2,2,38,34,1,1838772
1,2,4,6,1,1,2,9,1,6,1,181651
1,1,2,17,1,1,2,3,1,449,1,1016741
6,2,4,8,1,1,2,8,44,233,1,593463
1,2,4,16,1,1,2,8,1,6,1,968616
1,1,1,34,1,1,1,2,14,34,1,1798812
2,1,1,36,1,1,2,2,2,36,1,1950997
1,1,2,29,1,1,2,4,1,29,1,1689917
1,1,1,42,1,1,1,2,1,436,1,2493399
1,2,3,51,1,1,2,5,1,54,1,3013349
2,2,3,24,1,1,2,5,2,51,1,1342792
1,2,3,37,1,1,2,5,1,118,1,2163778
1,1,2,55,1,1,2,3,1,55,1,3234082
3,1,4,6,1,1,1,9,1,36,1,209108
1,2,3,51,1,1,2,5,1,51,1,3043865
1,1,2,17,1,1,2,3,1,17,1,1014837
9,2,1,34,1,2,2,2,68,34,1,1862617
1,2,2,18,1,1,1,3,1,18,2,1111679
1,1,2,17,1,1,2,3,1,17,1,1001342
9,1,3,47,1,1,2,6,68,8,1,2642542
1,2,1,36,1,1,2,2,1,36,1,1992165
8,1,4,4,1,1,2,8,67,4,1,79472
9,2,4,6,1,1,2,9,68,6,1,359557
9,1,3,48,1,1,2,7,68,48,1,2905472
1,1,4,6,1,1,2,9,1,6,1,363575
1,2,3,1,1,1,1,6,1,1,1,40732
1,1,1,41,1,1,2,2,1,33,1,1968995
1,2,3,48,5,1,2,7,1,323,1,2778923
9,1,4,6,1,1,2,9,68,6,1,408506
1,2,1,36,1,1,1,2,1,36,1,1923284
1,2,3,24,1,1,2,5,1,53,1,1378816
1,1,1,27,1,1,2,4,1,27,1,1633453
8,2,4,6,1,1,2,9,67,6,5,460968
2,1,2,17,1,1,1,3,2,54,1,1034260
1,1,3,1,1,1,2,6,1,1,1,34342
1,1,2,27,1,1,2,4,25,17,1,1627263
8,1,3,48,1,1,2,7,1,48,7,2759946
3,1,4,6,1,1,1,9,27,6,1,479947
8,2,3,12,5,1,2,5,67,12,1,758552
1,1,9,1,1,1,2,6,1,37,1,3549
1,1,2,55,1,1,2,3,1,55,1,3234483
3,2,4,4,1,2,2,8,3,4,1,122615
1,2,1,23,1,1,2,1,1,23,1,1337163
1,2,3,48,1,1,2,7,1,48,1,2945053
2,1,3,37,1,1,2,5,2,37,1,2129734
1,2,9,13,1,1,2,5,1,13,1,881214
8,2,2,6,1,1,2,9,67,6,1,160063
1,1,1,36,1,1,2,2,1,36,1,1917477
1,1,3,51,1,1,1,5,54,30,1,3079820
1,2,3,37,1,1,2,5,1,37,1,2174434
2,1,4,6,1,1,2,9,1,6,1,411620
1,1,4,8,1,2,1,8,1,8,1,551361
9,1,9,55,2,1,2,0,68,72,2,3250182
1,2,3,13,1,1,2,5,1,13,1,941016
1,1,3,12,1,1,2,5,1,12,1,817355
1,2,1,36,1,1,2,2,43,160,1,2014949
1,1,2,55,1,1,2,3,1,17,1,3233968
1,2,3,45,3,1,2,5,1,37,1,2566780
1,2,4,49,1,1,2,8,1,56,1,2985533
1,1,1,42,1,1,2,2,1,29,1,2507317
1,2,3,36,1,1,2,7,1,48,1,2945039
1,2,1,42,1,1,2,2,1,42,1,2512385
1,2,2,39,1,1,2,3,1,39,1,2243405
8,1,4,6,1,1,2,9,42,6,1,366382
2,2,3,48,1,1,2,7,1,13,8,2714181
1,2,1,42,1,1,2,2,1,30,1,2543910
2,1,4,6,1,1,2,9,2,26,8,338758
1,2,9,72,2,1,2,0,1,72,2,3267833
8,2,4,6,1,1,2,9,67,6,1,399526
2,1,1,24,1,1,2,5,2,24,1,1386348
1,2,4,41,1,1,2,9,1,15,1,2417460
8,1,3,47,1,1,1,6,67,47,2,2657464
1,2,4,41,1,1,2,9,1,6,1,2398450
9,2,3,48,1,1,2,7,34,48,1,2864387
1,2,3,18,1,2,1,7,1,28,1,2901930
1,1,2,27,1,1,2,4,1,27,1,1603606
1,2,4,49,1,1,1,9,1,6,1,253042
1,1,4,32,1,1,2,8,1,32,1,1779027
1,2,1,25,1,1,2,1,1,26,1,1415956
1,2,3,36,1,1,2,2,1,36,1,1949684
2,1,3,24,1,1,2,5,2,12,1,1402079
1,2,4,8,1,1,1,8,1,30,1,565618
9,1,4,41,1,1,2,9,68,39,1,2416596
1,2,1,42,1,1,2,2,1,42,1,2428804
1,1,2,26,1,1,2,3,1,55,1,1496577
1,1,4,4,1,1,2,8,1,8,1,60409
1,1,3,21,1,1,2,6,1,21,1,1275934
1,2,3,21,1,1,2,6,1,18,1,1273975
1,2,4,8,1,1,2,8,1,8,1,548577
1,1,9,6,1,1,2,9,1,6,1,493425
6,2,3,10,1,1,2,5,49,10,1,644908
1,2,1,9,1,1,2,1,1,12,1,629293
2,1,4,37,1,1,2,9,1,53,1,3108892
2,2,3,45,1,1,1,5,2,45,1,2593162
1,2,9,29,1,1,2,4,1,17,1,1719099
1,2,4,53,5,1,2,9,1,2,1,3144281
1,2,4,6,2,1,2,9,1,6,1,459945
1,1,3,25,1,1,2,1,1,106,1,1464922
1,1,4,4,1,1,2,8,1,4,1,116661
9,1,2,72,1,1,2,3,68,26,1,1546618
1,2,2,17,4,1,2,3,1,17,1,1096274
1,2,3,12,1,1,1,5,1,51,1,660856
1,1,1,40,1,1,2,2,1,36,1,1984778
9,2,3,37,1,2,2,5,68,37,1,2131853
1,2,1,54,1,1,2,2,29,42,1,2530965
9,1,4,6,1,1,2,9,67,6,1,192013
1,2,2,8,1,1,1,3,1,26,1,1537860
1,1,3,48,3,1,2,7,1,110,5,2731049
1,1,3,28,1,2,1,6,20,28,1,1661737
1,1,2,18,1,1,2,3,1,18,1,1112888
1,1,1,42,4,1,2,2,1,46,1,2522216
3,2,4,4,1,1,2,8,17,4,1,77928
1,1,3,47,1,1,2,6,1,47,1,2669892
1,2,4,16,1,1,2,8,1,16,1,978987
1,2,4,8,1,1,2,8,1,39,1,588279
9,1,9,36,1,1,2,2,68,21,1,2094040
1,2,3,51,1,1,2,5,1,51,1,3053839
1,2,3,54,1,1,2,5,1,54,1,3164039
9,1,3,48,1,1,2,7,68,8,1,2908755
1,1,4,6,1,1,2,9,1,6,1,430315
1,2,1,36,1,1,2,2,1,36,1,1976524
1,2,3,13,1,1,2,5,1,47,1,934468
1,2,4,32,3,1,2,8,1,32,1,1769595
1,2,3,24,1,1,1,5,1,42,1,2115328
1,1,4,2,1,1,2,9,60,2,1,55008
