RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID,REGION_dirty,ST_dirty,CIT_dirty,NATIVITY_dirty,RAC1P_dirty,RAC2P_dirty,POBP_dirty,WAOB_dirty
1,2,1,42,1,1,2,2,1,42,1,2470788,,,,,,,,
6,1,4,6,1,1,2,9,43,6,1,284917,,,,,,31,,
1,1,4,6,1,1,1,9,1,6,1,456869,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2319886,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,366747,,,,,,,,
1,2,2,31,1,1,2,4,1,31,1,1742374,,,,,,,,
9,1,4,53,1,1,2,9,68,53,1,3104447,,,,,1,,,
1,1,2,39,1,1,2,3,1,39,1,2309819,,,,,,,,7
1,2,3,47,1,1,1,6,1,13,1,2670967,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,385216,,,2,,,,,
1,2,2,39,1,1,1,3,1,39,1,2313611,,,,,,54,,
1,2,1,36,1,1,2,2,1,36,1,2078417,,34,,,,,,
9,2,3,28,1,1,1,6,68,28,1,1651086,,,,,,43,,
1,1,3,48,1,1,2,7,1,48,1,2863674,,,,,,,,
1,2,3,24,1,1,2,5,1,9,1,1390747,,,2,,,,,
1,1,2,29,1,1,2,4,1,29,1,1673421,,,,,,16,,
1,1,2,20,1,1,2,4,1,17,1,1222597,,,,2,,,,
1,1,1,36,1,1,2,2,1,42,1,1969873,,,,,,,,
1,2,2,55,1,1,1,3,1,55,1,3237706,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,422592,,,,,,,222,
1,2,3,45,1,1,2,5,1,37,1,2589289,,,,,,,,3
1,2,1,36,1,1,2,2,1,36,1,1954421,,,,,,,,
6,2,1,36,1,1,2,2,38,36,1,2080406,,,,,,,,
9,2,3,12,1,1,2,5,68,12,1,847060,,,,,,,,
2,1,3,45,1,1,2,5,2,18,1,2608496,2,,,,,,,
1,2,4,6,1,1,2,9,1,29,1,496958,2,,,,,,,
1,1,2,31,1,1,2,4,1,31,1,1747087,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2320134,,,,,,8,,4
6,2,4,6,1,1,2,9,46,27,1,411342,,,,,,,,
1,1,3,22,1,1,2,7,1,47,1,1327114,,,,,,,8,
1,1,3,13,1,1,2,5,1,13,1,871686,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2916172,,42,,,,4,,6
1,1,2,26,1,1,2,3,1,26,1,1516322,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2757939,,,,,,,,
8,1,3,51,1,1,2,5,67,51,1,3045657,,,,,,,,
1,2,3,54,1,1,2,5,1,54,1,3173831,,,,,,,,
2,1,3,45,1,1,1,5,2,45,1,2599909,,,,,,,231,
8,2,4,53,1,1,1,9,67,8,1,3125958,,,,,,,,
1,2,3,24,1,1,2,5,1,24,1,1360453,,,,,4,,,
1,2,3,22,1,1,2,7,1,28,1,1304928,2,,,2,4,,,
1,1,1,33,1,1,2,1,1,25,1,1794401,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1551901,,,,,,,,
2,1,3,47,1,1,2,6,2,47,1,2627325,,,,,,,,
1,2,2,39,1,1,1,3,1,39,1,2228068,,,4,,,,,
2,1,3,13,1,1,1,5,2,51,1,868991,,,,,,24,,
1,2,2,55,1,1,2,3,1,55,1,3197131,,,,2,,,,
1,2,3,48,1,1,2,7,1,48,1,2893898,,,,,,,,
1,2,1,36,1,1,2,2,1,34,1,1944079,,,,,,,,
1,1,1,33,1,1,2,1,1,9,1,1789744,,,,,,,,
1,1,4,53,1,1,2,9,1,41,1,3112897,,,,,,,,
1,2,3,47,1,1,2,6,1,44,1,2688497,,,,2,,,,
9,2,3,12,1,1,2,5,68,12,1,800057,,,,,,,,
1,1,1,25,1,1,2,1,1,36,1,1421305,,,,,,,,
1,2,3,37,1,1,2,5,1,45,1,2194396,,,,,,,,
1,1,2,39,1,1,1,3,1,21,1,2265225,,,,,,,,
1,1,1,34,1,1,2,2,1,34,1,1815241,,,,,,,,
1,2,3,12,1,1,2,5,1,21,1,674379,,,,,,,,
1,1,3,1,1,1,2,6,1,47,1,30266,,50,,,,,,
9,2,3,24,1,1,2,5,68,24,1,1393046,,,5,,,,,
1,1,2,17,1,1,2,3,1,17,1,998101,,,,,,,,
3,2,2,38,1,1,2,4,8,38,1,2222347,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1552494,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2245252,,,,,,,,
1,1,3,5,1,1,2,7,1,47,1,134221,,,,,,,,
9,1,1,36,1,1,2,2,68,36,1,2019705,,,3,,,,,
1,1,3,24,1,1,2,5,1,24,1,1366796,,,,,,,,
1,2,3,37,1,1,2,5,1,29,1,2120450,,,,,,,,5
1,2,2,55,1,1,2,3,1,55,1,3235913,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2821794,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1695386,,,,2,,26,,
1,2,1,33,1,1,2,1,1,44,1,1787194,,,5,,,,,
1,2,2,31,1,1,2,4,1,35,1,1753584,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1970382,2,,,,6,,,
1,1,2,27,1,1,2,4,1,27,1,1597264,,,,,,,,
1,2,1,9,1,1,2,1,1,9,1,607670,4,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1628792,,,,,,,,
9,2,3,24,1,1,2,5,68,11,1,1377873,,,,,,,,4
1,1,3,37,1,1,2,5,1,37,1,2206311,,,,,,,,
1,1,4,8,1,1,2,8,1,8,1,552782,,,,,,,,
9,2,3,37,1,1,2,5,68,37,1,2184583,,,,,,,,
1,1,1,36,1,1,2,2,1,23,1,2057504,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1610804,,,,,,,,
1,2,3,37,1,1,2,5,1,23,1,2207148,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,741887,9,,,,,,,
9,1,3,13,1,1,2,5,68,13,1,944001,,,,,,,,
9,2,1,44,1,1,2,1,68,44,1,2561666,,,,,,,,
1,1,3,47,1,1,2,6,1,28,1,2640089,,,,,,,,
1,2,4,6,1,1,2,9,1,25,1,256105,,,,,,,,3
1,1,2,19,1,1,2,4,1,51,1,1183212,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1150801,,,,,,,,
2,1,3,48,1,1,2,7,2,48,1,2881814,,,,,,,,
6,1,4,6,1,1,2,9,59,6,1,379730,,,,,,,,
1,1,3,48,1,1,2,7,1,36,1,2851656,,,,,,,,
9,1,4,8,1,1,2,8,68,8,1,578539,,,4,,,,,
9,2,4,6,1,1,2,9,68,6,1,273584,,,,,,,,
1,1,2,20,1,1,2,4,1,20,1,1216148,,,,,,,,
8,2,4,32,1,1,2,8,67,32,1,1778080,,,,,,,,
9,2,2,39,1,1,2,3,68,36,1,2275280,,50,,,,,,
1,2,3,13,1,1,2,5,1,13,1,900723,,,,2,,,,
1,1,2,29,1,1,1,4,1,29,1,1662305,,,,2,,,,
1,2,2,26,1,1,2,3,1,26,1,1492194,,,,,,,,
1,1,1,34,1,1,2,2,1,36,1,1859957,,,,,,,,
1,1,3,5,1,1,2,7,1,17,1,146883,9,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1677099,,,,2,,,,
1,1,2,26,1,1,1,3,1,39,1,1521514,,,,,,,,
1,1,3,21,1,1,2,6,1,18,1,1279974,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1091417,,,,,,,116,
1,1,2,26,1,1,2,3,1,26,1,1505472,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2483961,3,,,,,40,,
1,1,3,1,1,1,2,6,1,17,1,7797,,,,,,,,
1,1,2,27,1,1,1,4,1,19,1,1623672,3,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1696441,,,,2,,,,
1,2,4,41,1,1,1,9,1,16,1,2416974,,,,,,,,
1,2,1,42,1,1,1,2,1,42,1,2488703,,,,,,,,
1,1,3,24,1,1,2,5,1,39,1,1395103,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,408131,,40,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1646535,,,,,7,,,
9,2,3,48,1,1,1,7,68,48,1,2730394,,,,,,,463,
1,2,2,17,1,1,2,3,1,17,1,1017707,,,3,,,,,
2,2,3,37,1,1,1,5,2,45,1,2191797,,,,,,,,
9,2,1,25,1,1,2,1,68,25,1,1458263,,13,,,,,22,
1,1,3,51,1,1,2,5,1,51,1,3030715,,,,,,,,
1,2,3,47,1,1,2,6,1,47,1,2641154,,,,,,,,5
1,1,1,42,1,1,2,2,1,42,1,2506321,,,,,,,,
2,1,2,26,1,1,2,3,2,26,1,1559257,,,,,,,,5
1,1,2,29,1,1,2,4,1,19,1,1664950,,,,,4,,,
1,1,4,4,1,1,1,8,1,37,1,73807,,2,,,,,,
9,1,1,36,1,1,2,2,68,36,1,2076187,,,,,,,,
2,1,3,51,1,1,2,5,2,51,1,2997381,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2792768,,,,,,,,
1,2,4,6,1,1,2,9,1,17,1,193004,,,,2,,,,
2,2,3,13,1,1,1,5,2,34,1,940757,,55,,,,,,
1,2,3,48,1,1,2,7,1,40,1,2770188,,,,,,,,
1,1,2,18,1,1,1,3,1,18,1,1163242,,,,,,,430,
1,2,1,25,1,1,2,1,1,25,1,1418650,,,,,4,,,
1,1,2,29,1,1,2,4,1,29,1,1691279,9,,,,,,,
1,2,4,41,1,1,1,9,1,41,1,2392156,,,,,,,,
1,2,2,26,1,1,1,3,1,26,1,1568365,3,,,,5,23,,7
1,2,4,53,1,1,2,9,1,41,1,3093007,,,,,,,228,
1,1,4,53,1,1,2,9,1,6,1,3119773,,,,2,,,18,
1,1,4,6,1,1,2,9,1,17,1,499513,,,,,,,,
1,1,3,51,1,1,2,5,1,11,1,3001038,,,,,,,,
2,1,1,36,1,1,2,2,2,36,1,1927768,,,,2,,,,
1,1,1,36,1,1,2,2,1,17,1,2033362,,,,,,,229,
1,2,1,34,1,1,2,2,1,36,1,1875543,,,,,,,,
1,1,4,41,1,1,2,9,1,41,1,2398201,2,,,,,,,
1,1,4,6,1,1,1,9,1,6,1,293499,,,,,,,,
1,1,4,41,1,1,2,9,1,53,1,2397052,,,,,,34,,
1,1,1,36,1,1,2,2,1,36,1,1969371,,,,,,,,
1,2,3,37,1,1,2,5,1,42,1,2161348,,,3,,,,,
6,1,4,6,1,1,2,9,59,6,1,498382,,,,,,,,
1,2,4,6,1,1,1,9,1,41,1,390387,,,,,,,,
8,2,2,17,1,1,1,3,67,17,1,1018516,,,,,,34,,
1,2,1,25,1,1,2,1,1,36,1,1418394,,,,,,,,
1,1,3,48,1,1,1,7,1,21,1,2938951,,,3,,,,,3
1,2,1,36,1,1,2,2,1,36,1,2067443,,,,,,30,,
1,1,2,20,1,1,2,4,1,20,1,1218705,,,,,,5,,
8,1,3,48,1,1,2,7,67,48,1,2803614,,,,,,,,
2,2,3,13,1,1,2,5,2,6,1,909197,,,,,,,,2
1,2,4,6,1,1,2,9,1,36,1,396416,1,,,,,,,
1,2,3,51,1,1,2,5,1,51,1,3042707,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2472763,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3196360,,,,,,,31,
1,1,2,55,1,1,2,3,1,55,1,3208089,,,,,,,,
1,2,9,72,2,1,2,0,1,72,2,3250485,,8,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3089615,,,,,,,,
1,2,4,8,1,1,2,8,1,8,1,602291,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2709951,,,,,,,,
1,2,3,48,1,1,1,7,1,48,1,2895630,,,,,,24,,
9,1,2,19,1,1,2,4,68,19,1,1179271,,,,,,,,
8,1,4,6,1,1,2,9,67,6,1,451035,,,,2,,,147,
6,2,3,48,1,1,2,7,38,48,1,2792827,,4,,,,,,
7,2,4,6,1,1,2,9,65,6,1,486472,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1069088,,34,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3128208,,,,,,,,
1,1,2,29,1,1,2,4,1,1,1,1689352,,,,,,,,
1,2,3,47,1,1,1,6,1,36,1,2643483,,,,,,,,
9,2,9,72,2,1,2,0,68,72,2,3270713,,,,,1,,,
1,1,3,51,1,1,2,5,1,51,1,3027771,,,,,7,41,,
1,2,4,8,1,1,2,8,1,8,1,554809,,,,,,,,8
1,2,4,8,1,1,2,8,1,8,1,590831,,,,,,23,,
1,2,3,12,2,1,2,5,1,72,2,790458,,,,,,,,
6,1,4,6,1,1,2,9,43,6,1,359123,,,,,,,,
1,2,3,12,1,1,2,5,1,17,1,660199,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1145890,,,,,,,,
1,2,1,42,1,1,1,2,1,51,1,2444592,,,,,,,,
3,2,4,6,1,1,2,9,36,6,1,488973,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2979215,,,,,6,,,
1,1,3,51,1,1,2,5,1,42,1,3000790,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2877032,,,,,,,,
9,2,2,18,1,1,1,3,68,18,1,1136654,,,,,,,159,
1,2,2,29,1,1,1,4,1,18,1,1682606,,,,,,,,
1,1,3,48,1,1,2,7,1,9,1,2923655,,,4,,,,,
2,2,3,12,1,1,2,5,2,12,1,803119,,,,,,,,
1,2,2,39,1,1,1,3,1,39,1,2258574,,,,,,,,
1,2,3,22,1,1,2,7,1,42,1,1326875,,,5,,,,,
1,1,1,42,1,1,2,2,1,36,1,2484813,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,369695,,,,,,,,
1,1,4,4,1,1,2,8,1,42,1,120383,2,,,,,,,
1,2,3,48,1,1,2,7,1,37,1,2929238,,,,,,,,
1,2,1,36,1,1,2,2,1,6,1,2103279,,,,,,,,
1,1,2,46,1,1,2,4,1,46,1,2619989,,,,,2,,,
1,2,4,6,1,1,1,9,1,6,1,453960,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2787056,,,,,,,,
8,2,1,36,1,1,2,2,67,36,1,2091834,,,,,7,,34,
1,2,4,4,1,1,2,8,1,26,1,97070,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1172146,,24,,,,,,
1,2,2,19,1,1,2,4,1,19,1,1199050,,,,,,,414,
1,2,3,24,1,1,2,5,1,24,1,1392533,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,922699,,,,,,,118,
9,2,3,51,1,1,2,5,68,51,1,3035852,2,,,,,,,
2,2,3,54,1,1,1,5,2,54,1,3166933,,,2,,,54,,
1,1,4,53,1,1,2,9,1,53,1,3148834,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1121309,,,,2,,,,
1,1,1,36,1,1,2,2,1,36,1,2007493,3,,,,,,,
1,2,3,12,1,1,2,5,1,47,1,671149,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2726191,,,,,,,,
2,1,3,22,1,1,1,7,2,22,1,1312199,,,,,,,,5
9,2,3,51,1,1,2,5,68,51,1,3082662,,,,,,,,
8,1,4,6,1,1,2,9,67,6,1,465407,,,,,,,,
1,2,3,12,1,1,1,5,1,12,1,725650,,,,,,,,7
1,1,4,4,1,1,2,8,1,17,1,69629,,,,,,,,
1,1,4,53,1,1,1,9,1,53,1,3117672,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2949535,,,3,,,,,7
8,2,4,35,1,1,2,8,67,8,1,1891918,,,,,,20,,
2,2,3,13,1,1,2,5,2,6,1,928949,,,,,,,,
1,1,1,42,1,1,1,2,1,42,1,2498720,,,,,9,65,,
1,2,4,49,1,1,2,8,1,41,1,2969656,,,,,,,,
2,1,1,36,1,1,2,2,2,36,1,1917009,,,,,,,,
1,1,1,42,1,1,2,2,1,29,1,2427921,,,,2,,,,
1,1,3,48,1,1,2,7,1,48,1,2715315,,,,,,,,
1,1,3,13,1,1,2,5,1,47,1,947581,,,,,,,,
9,1,4,8,1,1,2,8,68,8,1,568816,,,,,,,,
1,1,3,24,1,1,2,5,1,24,1,1397028,,,,,,,,
1,2,3,12,1,1,2,5,1,25,1,739656,,,,,,,,
1,2,2,26,1,1,1,3,1,26,1,1512483,,,,,,,,
1,2,3,21,1,1,1,6,1,17,1,1270525,,39,,,,,,
1,1,4,8,1,1,2,8,1,8,1,577652,,,,,,,,
1,1,4,8,1,1,1,8,1,17,1,584178,,,,,2,7,,
2,1,1,36,1,1,2,2,2,36,1,1929829,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3216451,,,,,,,469,
1,2,2,55,1,1,2,3,1,55,1,3211988,,,,,,,,
1,2,4,8,1,1,2,8,1,22,1,586097,,31,,,,,,
1,2,3,48,1,1,1,7,1,48,1,2758166,,,,,,,,
1,2,3,48,1,1,2,7,1,39,1,2781037,,,,,,,,8
1,2,4,6,1,1,2,9,1,6,1,216757,,,,,,,150,
9,1,1,42,1,1,2,2,68,42,1,2502260,,18,4,,,36,,
1,1,4,32,1,1,2,8,1,24,1,1759270,,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1601690,,,,,,,,
1,2,4,6,3,1,1,9,1,242,4,361674,,,,,,,,
9,1,3,12,1,1,2,5,68,36,1,668749,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1681093,,,,,,,,
1,1,1,25,1,1,2,1,1,12,1,1435917,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1418408,,,,,,23,,
1,2,3,37,1,1,2,5,1,37,1,2182677,,42,,,,,,
1,2,4,53,1,1,2,9,1,48,1,3116661,,,,,,,,
9,2,1,25,1,1,2,1,68,25,1,1446822,,,,,,,,
6,2,2,17,1,1,2,3,43,17,1,1048821,,,,,,46,229,
1,2,1,42,1,1,2,2,1,42,1,2461008,,,,,,44,,
1,1,1,36,1,1,2,2,1,36,1,2093521,,,,,,,,2
2,1,3,28,1,1,2,6,2,28,1,1634841,,,,,,,,
8,1,4,6,1,1,2,9,67,6,1,222234,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1533425,,31,,,,,,
1,2,2,55,3,1,2,3,1,303,3,3213191,,,,,,,,
8,1,2,17,1,1,2,3,67,17,1,1043424,,,,,,,,
1,2,2,19,1,1,2,4,1,19,1,1204646,,,,2,,,,
1,1,4,53,1,1,2,9,1,53,1,3099552,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2167042,,,,,,,,
6,1,1,34,1,1,2,2,38,34,1,1803568,,,5,,,,,
1,2,1,42,1,1,2,2,1,42,1,2520015,,,,,,,,
1,1,4,41,1,1,2,9,1,26,1,2410668,,,,,,,,
9,2,1,42,1,1,2,2,68,42,1,2454754,,,5,,8,,,
3,2,3,40,1,1,2,7,5,5,1,2347475,,,,,,,,
1,1,2,27,1,1,2,4,1,27,1,1632850,,39,,,,,,
1,1,3,54,1,1,1,5,1,51,1,3168801,,,,2,,,,
1,2,3,24,1,1,2,5,1,24,1,1357220,,47,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2471183,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2069900,,,3,,,,,
1,2,3,12,1,1,2,5,1,36,1,758700,,,,,3,,,
1,2,2,18,1,1,2,3,1,18,1,1163540,,,,,,,166,
1,2,2,18,1,1,2,3,1,18,1,1135242,,,2,2,,,,
9,2,3,48,1,1,2,7,68,40,1,2828170,,,,,3,,,
1,2,3,47,1,1,2,6,1,47,1,2638813,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2476475,,,,,,,,
1,1,3,47,1,1,2,6,1,47,1,2630729,,,,,,,,
1,1,4,16,1,1,2,8,1,17,1,974986,,,,,,,,
1,2,1,36,1,1,2,2,1,42,1,2044208,,24,,,,,,
6,2,3,1,1,1,2,6,48,15,1,39337,2,22,,2,,,,
1,1,4,8,1,1,1,8,1,29,1,545253,,,,,,,,
1,2,2,27,1,1,2,4,1,27,1,1628513,,,,,,,25,
1,2,2,27,1,1,2,4,1,27,1,1589728,9,,,,,,,
9,2,3,47,1,1,2,6,68,47,1,2628473,,,,,,,,
2,2,3,37,1,1,2,5,2,37,1,2160492,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2517381,,,,2,2,,,
9,1,3,28,1,1,1,6,68,28,1,1635705,,38,2,,,,,
9,1,3,48,1,1,2,7,68,41,1,2762422,,,,,,,167,
1,2,4,6,1,1,2,9,1,6,1,459014,,,,,,,,
9,1,4,49,1,1,2,8,68,49,1,2959404,,,,,,,,
8,2,3,12,1,1,2,5,67,12,1,753627,,,,2,,,,6
1,2,4,8,1,1,2,8,1,8,1,598247,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2713738,,,,,,,,
1,2,2,20,1,1,2,4,1,20,1,1221587,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,763897,9,,,,,,,
1,2,4,6,1,1,2,9,1,4,1,254406,,,,,,,,
1,2,2,31,1,1,2,4,1,31,1,1752448,,,,,,,,
1,2,4,53,1,1,2,9,1,53,1,3141858,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2320650,,,,,,,,
1,2,1,36,1,1,2,2,1,48,1,1954193,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2753059,,,,,,,,
1,1,4,6,1,1,1,9,1,6,1,166573,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2786678,1,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3213950,,,3,,,,,
1,1,2,20,1,1,2,4,1,20,1,1212981,,,2,,,,,
1,2,2,27,1,1,2,4,1,27,1,1582024,,41,,,9,,,
1,2,4,8,1,1,2,8,1,46,1,603018,,,,,,53,,
8,1,4,6,1,1,2,9,67,6,1,309762,,,,,,,,
1,2,2,46,1,1,2,4,1,46,1,2623800,,,,,,,,
1,2,3,21,1,1,2,6,1,4,1,1279104,,,5,,,,,3
9,1,2,39,1,1,2,3,68,39,1,2248554,,,,,,,,
1,2,1,9,1,1,2,1,1,9,1,612677,,,,,,6,,
8,2,4,6,1,1,2,9,67,6,1,177319,,,,2,,,,
1,2,1,23,1,1,2,1,1,23,1,1333758,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,543554,,47,,,,,,
1,2,1,9,1,1,1,1,1,34,1,616652,,,,2,,,,
1,2,3,13,1,1,2,5,1,39,1,924901,,,,2,,,,
1,2,2,39,1,1,2,3,1,39,1,2240279,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,217848,1,,,,,,,7
1,2,4,49,1,1,1,8,1,17,1,2961592,,35,,,,,,
6,1,4,6,1,1,2,9,43,6,1,454512,,,,,,,,
6,1,4,53,1,1,2,9,38,53,1,3129499,,,,,,43,440,
1,2,3,47,1,1,2,6,1,17,1,2692889,,,,,,,,
2,1,4,6,1,1,2,9,2,6,1,190635,1,,,,,,,
1,2,3,12,1,1,2,5,1,42,1,760595,,,,,,,,
8,1,4,35,1,1,2,8,67,39,1,1903776,,,,,,,,
1,2,2,19,1,1,1,4,1,56,1,1188986,,,,,,,323,
1,2,4,53,1,1,2,9,1,49,1,3128469,,,,,,,,6
1,2,1,33,1,1,1,1,1,25,1,1785159,,,,,6,,,
1,1,4,6,1,1,2,9,1,53,1,458899,,,,,,,34,
1,1,4,6,1,1,1,9,1,6,1,476381,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,181151,,,,,,,,
1,1,3,48,2,1,2,7,1,72,2,2907452,,,,,,,,
1,1,3,21,1,1,2,6,1,21,1,1273893,,,,,,,,
9,2,3,48,2,1,2,7,68,72,2,2915859,,,,,,,,
8,1,3,12,1,1,2,5,67,12,1,736945,,,,,,,,
2,1,1,36,1,1,1,2,2,36,1,2086290,,,,,,,,
1,2,1,42,1,1,1,2,1,41,1,2427395,,,,2,,,,
1,2,4,49,1,1,1,8,1,6,1,2975122,,,4,,,,,
9,2,3,22,1,1,2,7,68,22,1,1320097,,,,,,,,
1,2,4,6,1,1,2,9,1,48,1,207187,,,5,,,,,
1,2,4,56,1,1,2,8,1,56,1,3243842,,,,,,,,
1,1,3,47,1,1,2,6,1,29,1,2664942,,,,,,,,
1,2,1,36,1,1,2,2,1,42,1,2026929,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1024893,,,,,,,,
6,2,1,42,1,1,2,2,45,36,1,2537951,,,,2,,,,
1,1,4,41,1,1,2,9,1,12,1,2394385,,,,,,,,
9,1,1,34,1,1,2,2,68,36,1,1833516,,,,,6,,,
1,1,2,39,1,1,1,3,1,39,1,2329416,,,,2,,,,
1,1,2,26,1,1,1,3,1,26,1,1561302,,,,,,,149,
9,1,3,40,1,1,2,7,68,40,1,2375419,,,,,,,,
2,1,2,26,1,1,2,3,2,26,1,1495044,,15,,,,,,
1,2,3,22,1,1,2,7,1,22,1,1298498,,,,,,,,
8,2,3,48,1,1,2,7,67,48,1,2763761,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2882089,,,3,,,,,
1,1,2,17,1,1,2,3,1,17,1,1081356,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2026948,,,3,,,,,
1,2,4,53,1,1,2,9,1,53,1,3155096,9,,,,,,,
1,2,3,48,1,1,2,7,1,5,1,2798935,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2439195,,,,,,,,3
9,1,4,41,1,1,2,9,68,41,1,2396110,,,,,,,,
1,2,4,4,1,1,2,8,1,4,1,93766,,,,,,,,
1,1,3,48,1,1,1,7,1,22,1,2862358,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2500708,,,,,,,,
2,2,3,24,1,1,2,5,2,24,1,1402310,,,,,5,,27,
1,1,2,19,1,1,2,4,1,31,1,1192477,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2044726,,,,,,,,
1,1,2,26,1,1,1,3,1,26,1,1496003,,72,,,,,,
1,1,3,48,1,1,2,7,1,8,1,2888379,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3196288,,,,,,,332,
1,2,3,48,1,1,2,7,1,31,1,2917216,,,,,,,,2
1,2,1,36,1,1,1,2,1,36,1,1954715,,,,,,,,
1,2,4,4,1,1,2,8,1,53,1,73576,2,,,,,3,,
1,2,3,12,1,1,1,5,1,26,1,732779,,,,,,,,
1,2,3,40,1,1,2,7,1,40,1,2361238,,,5,,8,,,
1,2,2,39,1,1,2,3,1,39,1,2323596,,47,,,,,,
1,1,3,13,1,1,2,5,1,13,1,922113,,24,,,,,,
1,1,3,37,1,1,1,5,1,36,1,2118184,,,,2,,,,
1,2,3,12,1,1,2,5,1,48,1,670104,,,,,,,215,
1,1,1,36,1,1,2,2,1,36,1,1984040,,,,,,,200,
1,1,4,56,1,1,2,8,1,39,1,3243463,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2551769,,,3,,,,,
1,1,4,41,1,1,2,9,1,41,1,2395436,,,,,,,,
1,2,4,53,1,1,2,9,1,46,1,3086978,,,,,,,,
6,2,4,6,1,1,2,9,42,6,1,491298,,,2,,,,,
9,2,3,21,1,1,2,6,68,13,1,1251617,,,,,3,,,
9,1,3,12,1,1,2,5,68,42,1,773651,,,,,,,,
1,2,4,41,1,1,1,9,1,41,1,2398013,,,,,,,,
9,2,4,6,1,1,2,9,68,6,1,367304,,,,,,,,
9,1,4,4,1,1,1,8,68,4,1,119717,2,,,,,,,
1,2,4,8,1,1,2,8,1,12,1,572935,,,,,,,,
1,1,3,13,1,1,2,5,1,45,1,940480,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2439634,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,182582,,,,2,2,,,
1,2,2,26,1,1,2,3,1,26,1,1505267,9,,,,,,,
6,1,2,55,1,1,2,3,41,55,1,3188185,,25,,,,,,
